logFC logCPM PValue FDR
ARL1 -0.208918978682411 1.98406008863168 0.672655126124215 0.912876077222403
DKK1 -0.208305347699516 5.88777512901647 0.672673659603323 0.912876077222403
RXFP3 0.200554257689274 6.60562266574005 0.672703705716253 0.912876077222403
PCDH15 0.200442030829773 3.99915698517754 0.67273765721011 0.912876077222403
DDX6 -0.201929889568663 4.35805700024524 0.672751068441771 0.912876077222403
RBMY1D 0.199767611311193 5.68928458471368 0.672886191470399 0.912981580701722
TIMM8B 0.200995798621103 5.04719892370097 0.672941354409162 0.912981580701722
CCDC67 -0.263166579109309 -1.34141261771936 0.672965555342266 0.912981580701722
RAP1GAP -0.217745455184735 -0.118407027817831 0.673105590448319 0.913050524720856
AK8 0.205897907970018 4.43226430954234 0.673145274383181 0.913050524720856
PGAM1 -0.20199474756253 6.310693012812 0.673153120117698 0.913050524720856
CAMK2N1 0.206098402948643 1.99065961614797 0.673236717007293 0.913051062165597
HSPA12A -0.202682989367154 6.49921249051055 0.673244680155053 0.913051062165597
CCDC15 0.199739945878431 5.31590310189718 0.6734838206907 0.913255977454248
APOF -0.199705546291006 4.59676061559353 0.67348696015946 0.913255977454248
KCNIP2 0.198444358351703 4.42654281186202 0.673622071402276 0.913352960643159
SIRT7 -0.206092994770035 7.41283385698775 0.673649675030804 0.913352960643159
TNFRSF11B -0.201485678575736 4.36060450530409 0.673711426787413 0.9133748622659
AQP6 -0.198909490902858 5.24889639948524 0.673792287750617 0.913422666210924
HACD2 0.200986748165083 4.4576215126961 0.673909246092137 0.913488044863955
ENO1 -0.210936364026917 0.319770018400472 0.673931722180596 0.913488044863955
POTEH 0.202684762074223 5.0854006676908 0.674182762651741 0.913547000145607
GDI1 -0.200564327963154 3.75485666565626 0.674184902538527 0.913547000145607
RPS28 -0.204470266346057 3.04429317358074 0.674197009881105 0.913547000145607
GNRH2 -0.205527845008449 2.49184061438302 0.674200704425799 0.913547000145607
KIF3A -0.204104821799866 4.58869315884249 0.674292863318749 0.913547000145607
RPL7A 0.199614042610547 5.97161251543817 0.67433879515912 0.913547000145607
HESX1 0.19617344650647 5.14743554143095 0.674373736226669 0.913547000145607
AC104581.1 0.201324415844489 7.52683340415517 0.67437975903242 0.913547000145607
MPZL1 -0.197590017181347 6.51010332816422 0.674466348712747 0.913547000145607
C17orf51 0.205719111567464 2.51773550743154 0.674471057220581 0.913547000145607
CCT5 -0.197552310215246 5.87207307958798 0.674521794682266 0.913547000145607
MRM3 -0.206790097194802 5.47186685561149 0.674611195089315 0.913547000145607
B9D1 -0.196455181178701 6.36196373324332 0.674648512515077 0.913547000145607
GOLIM4 -0.199434312399846 5.28547746909821 0.674667174448551 0.913547000145607
BSN 0.206772886816207 4.87353506938957 0.67467064079878 0.913547000145607
TOMM20 0.199811488631822 3.80606838901311 0.674739285633859 0.913547000145607
AC022819.1 -0.201740799504155 2.17845784406411 0.674782914233783 0.913547000145607
OBSCN -0.201952368549601 5.64498107506249 0.674852469294855 0.913547000145607
RP11-293I14.2 -0.198297833674502 6.05862695983992 0.674880374478964 0.913547000145607
INAFM1 0.199448189436268 3.27169426236387 0.675106324447678 0.913547000145607
RPL18 -0.197484432489984 7.06790561758286 0.675154335377049 0.913547000145607
AKR1C3 0.196387952035452 5.22966080972085 0.675385564002149 0.913547000145607
MMP2 -0.203970663565654 3.21894523694717 0.675449110041601 0.913547000145607
TMEM182 0.201857020352444 2.10957867589304 0.675455453468829 0.913547000145607
PRB2 -0.199974986061141 5.75522352479784 0.675465378544871 0.913547000145607
NDUFV2 -0.197734318050044 5.32895142245015 0.675471550016603 0.913547000145607
FAM120AOS -0.201528422129542 2.89091143475921 0.675506926457914 0.913547000145607
WDR44 -0.200004423915572 6.5522948069252 0.675659421243624 0.913547000145607
SEC14L5 -0.201790113307414 3.21899383850528 0.67575105802625 0.913547000145607
TPD52 -0.20158223319746 3.78861718209394 0.67579307090433 0.913547000145607
CCDC54 -0.198647066709535 4.96944801384254 0.675809057536197 0.913547000145607
FZD7 -0.274327926606503 -1.50347037570107 0.675836676105189 0.913547000145607
MYO1A 0.198741028794122 4.85685544635107 0.67583860924278 0.913547000145607
EMP3 -0.195445522317838 5.46235358100495 0.675878905255495 0.913547000145607
PADI4 -0.204950782497573 2.80232503720184 0.675884283989824 0.913547000145607
DDR2 -0.19552469877846 6.83329408377626 0.675906387685022 0.913547000145607
PTDSS2 -0.198428922449932 5.91099633701066 0.675912189550222 0.913547000145607
MMP24-AS1 0.201934452745993 5.61567378550295 0.675915404935897 0.913547000145607
HPN 0.200405742142569 3.66985271669923 0.675948886781114 0.913547000145607
APOD 0.207134102283249 5.02347231220981 0.675953686802244 0.913547000145607
PPP1R3C -0.199901732340553 5.84447328992048 0.675958378449906 0.913547000145607
RHOBTB1 -0.195854313154599 5.50645804705907 0.675965581750926 0.913547000145607
ARG1 0.203192054091474 6.53205588799798 0.6760283167466 0.913547000145607
SREBF2 0.209499761403589 1.01314208422207 0.676249305819961 0.913547000145607
SMOC1 -0.20380253372976 4.35533743170568 0.676262249523497 0.913547000145607
MRPS27 -0.201567006949667 6.45986129406227 0.676271258013879 0.913547000145607
CNTN1 -0.203755023690283 4.71159442852109 0.676280432392692 0.913547000145607
ALDH3A2 0.201771407036253 6.08426618601564 0.676287164393273 0.913547000145607
PSAPL1 0.199958962116466 6.8316858074121 0.676290363245837 0.913547000145607
NOTCH3 -0.206435115791825 0.7127002705575 0.676307187947965 0.913547000145607
SLC10A5 -0.199102913146615 4.85892762418859 0.676378384845905 0.913547000145607
DHRS13 -0.203099331991368 3.60275280213661 0.676392885074776 0.913547000145607
IRF2BPL -0.22326014995776 -0.466463871262492 0.67643684808662 0.913547000145607
PRPS1L1 0.19790075212167 3.99823502074981 0.676437976444493 0.913547000145607
ATP8B3 0.200522409406809 2.26458033749177 0.676554187125675 0.913552088783874
LMNB2 -0.194969624011763 5.62452276652452 0.676555077727743 0.913552088783874
IGSF6 -0.199900869330098 3.35815336069773 0.676589925846334 0.913552088783874
PAPOLB -0.196462007045039 6.82343716277632 0.676624171993288 0.913552088783874
S100A13 -0.197841498438426 5.5752680359793 0.676745687512618 0.913617833758305
HAVCR2 -0.195675742681616 6.59723437057895 0.676764086531163 0.913617833758305
SERF1B 0.196065977361512 4.31622077251284 0.676826107589665 0.913639986598058
TRAPPC8 -0.198617856484915 5.79158740477958 0.6769171211228 0.913700099369629
C8orf74 -0.196906018751777 5.35902697058894 0.677000938697265 0.913700099369629
TMEM39A -0.198161818379759 5.20876527583657 0.677010301594267 0.913700099369629
POU2F1 0.206138069609058 3.51618977619638 0.677053096447676 0.913700099369629
OR8J3 -0.207679068660754 4.77141885479952 0.677279850083868 0.91394453496564
FCRL6 0.193615857116971 5.19052429919005 0.677370057789368 0.91394752723856
SH2B2 -0.196189709142747 5.83241391833188 0.677406261148584 0.91394752723856
UBN2 -0.20164386989427 2.93880593188786 0.677440609645584 0.91394752723856
SLC16A14 0.197186644205628 4.98653751549654 0.677475214436055 0.91394752723856
RGS19 -0.198387516217324 4.20485792144453 0.677535224640006 0.91394752723856
KLHDC1 -0.203795723662547 3.03669676467064 0.677555827442095 0.91394752723856
CLEC14A 0.195497767929175 5.02954972486638 0.677665149274477 0.914033439170228
P3H2 -0.196692895778805 4.43329808575351 0.677916848142853 0.914104974679531
MVP 0.195667447692743 6.48008335410467 0.677926937138815 0.914104974679531
RP11-701H24.9 -0.203180039984798 5.46382034997094 0.677995097342071 0.914104974679531
TYR -0.194386254488041 6.59619400160687 0.678011315366511 0.914104974679531
TBC1D7 -0.19799584139088 6.64748523283913 0.678013714209676 0.914104974679531
THEM4 -0.197282514065063 6.27186352497855 0.678050311041692 0.914104974679531
LIG4 0.199717209321198 2.9395883671714 0.678064107658923 0.914104974679531
NAE1 -0.218697201108891 0.0629502075443098 0.678182542132483 0.914104974679531
ACKR1 -0.197318491188141 3.65780652318984 0.678207824787166 0.914104974679531
SPZ1 -0.196360103407045 5.07080744020998 0.678214660614733 0.914104974679531
SP140L 0.194666948683314 6.13244087537242 0.678220165427946 0.914104974679531
FBXW7 -0.195769073687366 5.48912481616578 0.678528846010882 0.914459484252437
GNB1L -0.197287266219865 5.87545379836884 0.678720917778239 0.914564138651695
KCNA10 -0.19420116900196 6.59839783960288 0.678720940978595 0.914564138651695
CLIC1 0.19512145215018 3.67260493408944 0.678754545759636 0.914564138651695
FGD3 -0.197491829574724 3.91938242034175 0.678813753657724 0.914564138651695
NOVA2 -0.2008894843099 1.51382354337486 0.678838901678695 0.914564138651695
CLK4 0.205198107797988 1.87085295402706 0.678880444192105 0.914564138651695
CNOT1 -0.195860335229306 4.05259551964084 0.679017280302915 0.914686963130308
PGBD2 -0.199822851456887 3.58940982298526 0.679113547556807 0.914755125486545
POTEI 0.195825601947651 5.20957950547076 0.67917172790556 0.914759828235535
KDM8 -0.198824390795571 2.98615892733769 0.679240047904362 0.914759828235535
CCDC114 -0.202869984022263 1.74134733646929 0.679254040495999 0.914759828235535
SYN2 0.195100554992367 5.24292392005235 0.679375670926347 0.914847755958068
SCTR -0.198685956450633 4.80188246414551 0.679410674336389 0.914847755958068
RP11-26J3.4 0.212101568709389 4.88005865908329 0.679566826637991 0.914996511688216
SRSF5 0.195534461451277 4.75584016529939 0.679687619563332 0.915014578631032
IDE 0.203246065760919 4.63570389033052 0.679702468423211 0.915014578631032
ZNRF2 0.194156409437718 4.56185350626189 0.679717284710187 0.915014578631032
CCSER2 -0.199157164617714 5.99976105273687 0.679803710802929 0.915069426187317
PPA1 0.198012393580983 7.03728313401873 0.67988205320686 0.915069490057753
AMELX -0.196627845286239 3.97304416511468 0.67989512358492 0.915069490057753
SF3B6 -0.197770828143367 7.41492029321487 0.67997396812388 0.915114119557205
C12orf45 0.193037562185729 5.11374593336185 0.680116136458086 0.915243958978294
DHX29 -0.19631524448678 5.8945499330606 0.680264481919938 0.915375087263048
DNAJC25 -0.200889407876382 4.16812197406029 0.680304973495332 0.915375087263048
BAZ1B -0.201289047268295 2.53058451456858 0.680352525382323 0.915377581672038
TMEM26 -0.196551341748404 2.78851398833463 0.680552210496495 0.915584749039914
NDUFS3 -0.200425257605294 4.34567491279575 0.680700256608073 0.915722420424198
DLGAP3 -0.194006371066869 5.25955071113388 0.680750648123569 0.915728710802713
C17orf67 0.203870956773806 0.57531148211204 0.680909020247989 0.915770822386789
DNPEP -0.195265542412381 3.62500634759446 0.681058924654679 0.915770822386789
METTL23 -0.196246941842347 4.49238518390763 0.681073905649868 0.915770822386789
TTC27 -0.195794759612296 3.20189403087253 0.681104131634009 0.915770822386789
FKBP6 0.195576406738406 5.87009494653025 0.681110043074038 0.915770822386789
UBAP1L -0.194246301901025 4.87091388268322 0.681155739162017 0.915770822386789
TRAF3 -0.193179156882963 4.94357911188653 0.681172972522723 0.915770822386789
CDK2 -0.195236196787667 3.68943703635877 0.681181769357293 0.915770822386789
YY1AP1 0.192702263242763 4.89663773501906 0.681193412888181 0.915770822386789
TRPM7 -0.199481807108736 1.50379587581157 0.681247277307582 0.915781773823782
LRRC71 -0.193215031429397 5.18321862059645 0.681386380290209 0.915813630445513
PTGR2 -0.193582191011866 5.38246705384132 0.681446084907487 0.915813630445513
PDPK1 -0.195267213426135 7.20219361415523 0.681473120797812 0.915813630445513
MMP26 -0.196157809820138 3.29388718619823 0.681553142631995 0.915813630445513
TNN -0.195743761295949 3.59019415352531 0.681616392066955 0.915813630445513
SPINK6 -0.193548637344792 6.30462282735949 0.681628863383671 0.915813630445513
ANK3 0.19616541706467 3.48597041393514 0.681646031026073 0.915813630445513
SCT 0.201186692068748 3.70404882478491 0.681681154898883 0.915813630445513
PGAM4 -0.197225468356746 4.82585105166451 0.681682453693905 0.915813630445513
PCDH11X -0.192945275077744 4.04024779556525 0.681782457980174 0.915886554610748
NR1H4 0.199962462863906 6.3036861332787 0.681931687104193 0.916025591763954
CDH16 -0.195537443289048 8.21944732612956 0.682052466869045 0.916126397361619
CYP7A1 -0.197851786680924 2.63803888696246 0.682102856943394 0.916132649016571
EVPL 0.196454158906417 4.78298434481901 0.682167185300756 0.916149430173158
IGFL4 -0.190245055825747 5.33094739479706 0.682206824445251 0.916149430173158
HIST1H1T -0.193896766159827 5.08824827325128 0.682354710664135 0.916286599806482
C5orf67 -0.196645035048399 3.87009088461844 0.682762407617673 0.916772609397346
AL645922.1 0.195002789432343 7.63318760640118 0.683030376369721 0.917070947721823
SPRR2B 0.192334666465786 3.54377073918762 0.683098257097794 0.917087483262052
SNX16 -0.200235378503569 2.28086627790598 0.683134258786535 0.917087483262052
SSR3 0.192671785743864 5.80640526396192 0.683200317892078 0.917114700958063
TMEM247 -0.193325738407497 5.58077495561258 0.683311008431997 0.917141111549339
CTNNA2 -0.191697624781408 6.72215413466399 0.683311564513121 0.917141111549339
CABP7 -0.198496753939991 2.58022102940969 0.683385150170707 0.917178421646193
PHOSPHO2 -0.197345327813291 4.90116426893936 0.683541641318615 0.917227046977333
CA14 0.200998360163678 2.91465373484058 0.683551263914762 0.917227046977333
NAT10 0.196316983445417 4.46484071413656 0.683558751798593 0.917227046977333
KSR2 -0.199019409233585 1.58781798564453 0.683625702978164 0.917255439504025
EIF2S3 -0.192224556393402 5.42768611565112 0.683677097762774 0.917262956817557
FRMD4B -0.199869072548859 2.86380088432837 0.683746460773609 0.917273971599585
SLC15A2 -0.201417132800143 0.422915922670745 0.683780601109012 0.917273971599585
RPTN -0.198177614540045 4.60512692995955 0.683849278253512 0.917273971599585
RBBP7 -0.191670668479308 7.71802762073614 0.683868883609606 0.917273971599585
LHFPL1 0.193518528898901 8.22190840349412 0.683927168127715 0.917273971599585
CSRNP1 -0.196868781953973 2.09657170579499 0.683991805083276 0.917273971599585
TMEM14C -0.190756090501844 6.29647124079284 0.684005856611402 0.917273971599585
ZNF26 -0.193038725574998 3.42286264462915 0.684113938815862 0.917341298996183
FNDC3B -0.190815178369366 7.05882721969299 0.684223553696855 0.917341298996183
PRR20B -0.190643555403769 6.89426314470679 0.684248145095127 0.917341298996183
BEST2 -0.194880680540403 3.40490028542281 0.68425030690836 0.917341298996183
ST8SIA4 0.191741240568377 6.4000471494859 0.684285042663919 0.917341298996183
LGALSL -0.195797217537099 5.13258933662291 0.684442888840631 0.917491501463339
SLC36A4 0.197784363588308 3.9151453375551 0.684558813075236 0.917585491482204
GLP1R 0.192704614086288 6.3773410140396 0.68472578524975 0.917747889216309
AGK -0.194369295206675 3.10915288964347 0.684839348390549 0.917838685107125
CHCHD1 -0.192969288219422 2.84096487484458 0.684945824777556 0.917868097141196
CTGF -0.192951954400861 4.31088109599 0.68495293874827 0.917868097141196
KIAA0196 -0.197580957097613 3.65724082004157 0.685002723051879 0.917873405943688
ZNF592 0.193534786527678 3.67327887794102 0.685049943373529 0.917873591876957
MLLT6 0.194994373384245 6.45851694998208 0.685094507121581 0.917873591876957
WWOX -0.194608309379279 4.55693513977158 0.685186390773373 0.91793529919619
TBC1D2 -0.195004873382734 4.79084362955779 0.685258059862932 0.917969918886804
FAM205C -0.19706055916608 4.72116035517664 0.685353149955163 0.918035906563586
HIST1H2BI 0.193085225356217 5.85381141509509 0.685520795103761 0.918189465846176
RSRP1 0.193250649353959 3.47202068184992 0.685559465388418 0.918189465846176
SLC22A4 -0.193295951657829 6.54828031126722 0.685620465576466 0.91820977107456
NAGK -0.192961678105799 3.6333101508667 0.6856977340304 0.91825185923004
GLRB -0.199884579203425 1.64339437712545 0.685842700665274 0.918384593691163
PHLDB2 0.197830448898909 2.61800714466777 0.685935184131998 0.918430306752597
SLC50A1 -0.192194874114289 3.75630585987711 0.68605208471934 0.918430306752597
RP11-426L16.10 -0.191692506131887 4.40871852729776 0.686055599339987 0.918430306752597
DMC1 -0.200620430089302 1.159781831878 0.686184479204719 0.918430306752597
LAD1 -0.200268842438082 3.83264345330265 0.686192452435889 0.918430306752597
WNT6 0.19261882026118 4.25833610355716 0.686247709723102 0.918430306752597
GOLGA6C -0.191047491284671 5.64365536888701 0.686264408434318 0.918430306752597
NEIL2 0.188925685733479 5.23580875164962 0.686338292897417 0.918430306752597
PRB3 0.199904164004053 5.74425599133467 0.686351519392896 0.918430306752597
GNB2 0.191644744144592 5.49870141373504 0.686429356180249 0.918430306752597
RPL29 0.188447699621333 5.25527944569171 0.686470315028738 0.918430306752597
ZBTB39 -0.19086602097662 5.05702615405136 0.686524380658451 0.918430306752597
PPP1R21 0.192987098817975 3.63134570653206 0.686621398019182 0.918430306752597
GRIK5 0.190343189290336 7.91964852670296 0.686653718825751 0.918430306752597
ADGRB3 -0.189547529976103 6.44639298935182 0.686665495546337 0.918430306752597
ETFB -0.189606582522496 7.13606905503798 0.686681085813826 0.918430306752597
TRHR -0.190021475894709 6.03056161335552 0.686698476649153 0.918430306752597
TLDC1 -0.192184189559795 4.53276068381648 0.68682248674613 0.918430306752597
SRSF7 -0.196633805878304 2.12990031959598 0.686875108071003 0.918430306752597
GP1BB -0.192728233271714 5.24350649414578 0.686894231809038 0.918430306752597
CRBN -0.191014390977728 4.47925397745826 0.686935023480222 0.918430306752597
STX18 0.196136837287732 5.20633561741794 0.687005030465033 0.918430306752597
METTL9 -0.192290977776489 6.65234205011741 0.687010562493898 0.918430306752597
OR10S1 -0.197918678957864 1.46677406258126 0.687162403413868 0.918430306752597
BPHL 0.190705908120162 5.95395031422406 0.687221434944762 0.918430306752597
USHBP1 -0.193000224269686 3.96027823751537 0.68722268169593 0.918430306752597
PRDM5 0.189810620037114 3.84435394702693 0.687238152951946 0.918430306752597
NKAIN2 -0.191025454999334 5.49727795159777 0.687260820856111 0.918430306752597
KLF3 0.193212076856109 5.18155308120627 0.687313219277046 0.918430306752597
COL24A1 -0.18962139187587 6.29344461526841 0.687318194401227 0.918430306752597
TK2 -0.191878705844213 6.37724516656824 0.687341841200626 0.918430306752597
PGA3 -0.190109466525166 4.25037722276357 0.687368646104367 0.918430306752597
DACH1 0.189089108089729 5.07159022261829 0.687435484278746 0.918430306752597
AANAT -0.198134872781301 0.637498995270396 0.687435754038325 0.918430306752597
CSRP2 -0.189861938080395 6.52746203224392 0.687667236741739 0.918581746720681
IFFO1 -0.19134083712593 6.57765199048329 0.687669892577779 0.918581746720681
EID2B -0.194701838000033 4.05147114877065 0.687686679338192 0.918581746720681
UBQLN2 0.190705237821133 5.13025755013808 0.687764318599479 0.918624195896923
CCDC113 -0.190812108636622 3.57940941682808 0.687840217256988 0.918664314700275
ANKRD34A 0.191526080990419 6.82538096138834 0.688126204196111 0.918944661758793
ZNF644 -0.192439146459281 4.94246997039273 0.688141876410658 0.918944661758793
DYNLRB2 -0.188954595819729 7.51538338707552 0.688202267027118 0.918964043118472
DSG4 -0.189943093827852 5.14317398131905 0.688364432700279 0.919101867590963
C1orf61 -0.189264139842847 5.09403945377681 0.688397250235496 0.919101867590963
SLC35D1 -0.194987989178602 4.38870319281755 0.688503501356973 0.91916030400464
SGCZ 0.189942912510742 4.92812026351767 0.688556300621242 0.91916030400464
LRRC72 -0.188404612943271 5.31228475966258 0.688706383633216 0.91916030400464
AFF1 0.188771816667243 6.60944491452015 0.688727460216195 0.91916030400464
C16orf45 -0.190555818240603 4.60593052965257 0.688856157825887 0.91916030400464
ADCK3 0.189425393492439 5.61295247560859 0.688863038504336 0.91916030400464
ZNF680 -0.218985024122911 -0.136503839929891 0.689024978397802 0.91916030400464
C9orf16 -0.187053161316357 5.46183956518268 0.689060670981929 0.91916030400464
RPUSD2 -0.204483550519938 0.243698158963109 0.689060809925145 0.91916030400464
IFNA2 0.194018906254365 3.32719060820607 0.689071610768851 0.91916030400464
RIPPLY1 -0.201256266786082 -0.11855758510584 0.689083361888557 0.91916030400464
TBC1D3L -0.191073807223273 3.30358256380313 0.689108441515339 0.91916030400464
CCNT2 -0.186989938055914 5.24474241408283 0.689147147491366 0.91916030400464
SEC14L3 -0.18945646063521 6.1486828388683 0.689168230689941 0.91916030400464
GARNL3 -0.188578336499232 5.98378408974595 0.689187769202749 0.91916030400464
AL049794.1 0.190262875899871 6.84228851383668 0.689211632734031 0.91916030400464
LRRC45 0.196271727868428 5.18314680427517 0.689238485469894 0.91916030400464
NPHP3-ACAD11 -0.191243457430975 6.07683152385678 0.689382217267681 0.91916030400464
TTC17 0.190697304196577 4.51754363745524 0.689453599455498 0.91916030400464
PRKCSH 0.190065991486053 5.0804127431213 0.689464318597534 0.91916030400464
LYRM9 0.189190737483849 6.1487519561916 0.689469614391043 0.91916030400464
NSUN4 0.192225162979073 3.50757399330018 0.689489978996098 0.91916030400464
EFNA3 -0.201365757620401 6.25611283947047 0.68949641695241 0.91916030400464
RELT -0.191427187935288 5.81658070852638 0.689611947145869 0.919253138569169
NARFL -0.192977620459475 5.07986580225298 0.689814894537023 0.919372895524648
TAS2R10 0.18895192775026 5.84256337742449 0.689834995379091 0.919372895524648
CCDC102B -0.191408737405447 7.50713070619516 0.689839479793093 0.919372895524648
MXRA7 -0.187516520295512 5.2908931205651 0.689908459665431 0.919403656147844
CFHR4 0.190560219298822 5.54575078940819 0.689962710551917 0.919414785462045
LONRF1 -0.188164897196955 4.95463831926042 0.690055127591523 0.91947676849503
CHD1L -0.192659141431554 4.44384581682807 0.690182191694498 0.919584906334475
MRPL17 -0.190944197307894 3.22860012781598 0.69037135435328 0.919738594069664
MYBPHL -0.192071751900527 2.74778110011959 0.690389371495755 0.919738594069664
GPR89B -0.187964414853554 3.93984861176524 0.69050293785836 0.919828712392154
RP11-104H15.12 0.187162172562422 5.84752952698049 0.690723445704833 0.919992825726698
FBXO15 -0.19389152414772 2.720733030399 0.690748514170815 0.919992825726698
SCIMP -0.190113045675791 4.52037711790053 0.69076392086913 0.919992825726698
CTXN3 -0.187700166221722 3.75512372494242 0.69086058070086 0.920057332927128
KNSTRN -0.186383096194492 6.62873644209485 0.690947518547514 0.920057332927128
OR4F15 0.193114860983261 3.97634134055884 0.690955618049571 0.920057332927128
LIPT1 -0.189795496814379 6.5111929286442 0.69099608190084 0.920057332927128
OPN1SW -0.191127212975549 4.67300331285471 0.691087825451016 0.920118327125909
FAM49A -0.190963289441833 3.08829463151495 0.691234555830873 0.920207513349699
AL365202.1 -0.188463418299192 5.1474139815463 0.691360232916679 0.920207513349699
BCR 0.188882869415365 4.22665175403715 0.691436383426038 0.920207513349699
BRCC3 -0.189103253588561 5.8061261142523 0.691498628541931 0.920207513349699
ACRBP 0.188004013646976 4.74028764930456 0.691500932685669 0.920207513349699
E2F8 -0.191399864712284 2.90755617911243 0.691562700119048 0.920207513349699
STEAP3 -0.194900781159112 3.32981012642342 0.691618266019259 0.920207513349699
YAP1 -0.186990850170475 6.45836586254587 0.691631275605405 0.920207513349699
IQUB -0.192371491609438 2.37252756037758 0.691642262506742 0.920207513349699
SPATA9 -0.189977434294993 4.81104052913647 0.691647104822643 0.920207513349699
ATG4D -0.192665646339033 1.79476749209182 0.69166014282827 0.920207513349699
SLC22A23 0.194544923929229 4.36859769851032 0.69176438950904 0.92027643842855
ZNF454 -0.189958393641438 2.12763425655627 0.691803834549304 0.92027643842855
PALM2-AKAP2 0.192726172037845 4.41355483402272 0.691894677336954 0.920336163207154
BCL2L2-PABPN1 -0.186744009442856 4.98498486557845 0.692006189503393 0.92039595173883
MN1 -0.185547808847556 6.15387277720567 0.692031522596901 0.92039595173883
SPRED1 0.188505983651461 4.3088527340075 0.692106198444539 0.92043415622378
HELB 0.188252094859206 4.17999607571555 0.692269208841229 0.920479820172554
AGXT2 -0.19316639527699 8.06397025912958 0.692274912649786 0.920479820172554
IL12RB2 -0.18761095944775 4.44247734339454 0.692292883330256 0.920479820172554
TMEM44 -0.189074432898885 3.9000896418534 0.692324345799995 0.920479820172554
ADGRE3 0.189869275899025 4.19244970375302 0.692410782050131 0.920481056779701
NMI -0.193289869276738 3.40176749304502 0.692439537765837 0.920481056779701
OR12D3 0.188924749028936 6.17407459617301 0.692463134372388 0.920481056779701
FUT6 -0.187340115650911 6.23944967930167 0.692731326590244 0.920749404806379
ELMOD2 0.189561584427637 5.75838053964303 0.69275694073371 0.920749404806379
CENPW -0.18635319396249 3.86816896122694 0.692820492771987 0.920765468296386
CEACAM1 -0.187505436649854 5.07172013673375 0.692905270702725 0.920765468296386
DEFB1 0.191658850257484 7.15945780375508 0.692906927717025 0.920765468296386
RXRA -0.18745521022708 6.32493860115974 0.693021363839719 0.920856447036378
SBK1 -0.199026500601479 2.92484828303781 0.693310573397285 0.921074807990042
CHCHD4 -0.196485995641734 4.99705855663458 0.693374078923372 0.921074807990042
SOX17 -0.192479448505494 2.43215590911718 0.693398227827583 0.921074807990042
AVPI1 -0.185878106950297 4.87168465826849 0.693427001665236 0.921074807990042
SNX18 -0.191894630711709 2.59503250977941 0.693460347240679 0.921074807990042
LPGAT1 -0.191678069502682 4.3766088279652 0.693461593494974 0.921074807990042
GCSH -0.185540645066218 4.93133233584219 0.693770093297534 0.921333029940647
DUOXA1 -0.187624446957409 4.61572357596611 0.693798070649579 0.921333029940647
EIF3H 0.184708166530373 6.6184230219374 0.693801189415053 0.921333029940647
C20orf85 -0.212307087270779 -0.100085802198269 0.693869452820248 0.921333029940647
NSUN3 0.191101457649237 6.08219177152167 0.69388598121335 0.921333029940647
EHMT1 -0.189892984589687 6.9024807641131 0.693997079253075 0.921369872664433
IPO8 0.198394532953241 2.33308303432055 0.694005723067294 0.921369872664433
ANKRD9 0.196730581006256 1.64774661688675 0.694140723116251 0.92148802602834
KIAA0930 -0.198190549471549 1.28370690780266 0.694198015695676 0.921503012087481
ITPRIP -0.186376081138872 3.185859484607 0.694248687687308 0.921509208340367
SLC16A4 -0.193780883700101 4.70606816607644 0.694302958514333 0.921520180360496
LLNLF-187D8.1 -0.188651535377148 7.30836292692797 0.694487031217597 0.921703420282229
POMGNT1 -0.189309326628077 6.41401729582141 0.694678561690905 0.921894636436671
SLC35E3 0.188465927597977 2.77769770801794 0.694753992866844 0.921894636436671
DZIP1L -0.191548499254908 4.36690128240118 0.694798126097837 0.921894636436671
NXPH1 -0.186230210415187 4.88080712745045 0.694851014059418 0.921894636436671
MED28 0.186599303453926 7.57223628501398 0.694861226145518 0.921894636436671
IYD -0.184567170046201 5.39281853265665 0.695003282978207 0.921970475872774
ADAT2 -0.190473798006116 4.38675576347427 0.695014587430593 0.921970475872774
MELTF 0.186409763653823 6.18645131821174 0.695135699905281 0.921970475872774
UBTD2 -0.184003470917213 6.22849865612858 0.69514864199361 0.921970475872774
MAP3K1 -0.184664888983452 4.95034209808161 0.695183185814664 0.921970475872774
CLIC6 -0.189047829264979 5.80330023658301 0.695194551823792 0.921970475872774
CCL28 0.19155919821576 2.55178138228941 0.695274713003092 0.922015741553455
MYCBP -0.183725633786184 5.9571280630045 0.695432213025013 0.922058108488385
PHKA2 0.186051726108052 6.62496829639082 0.695479496754186 0.922058108488385
KRTAP4-11 0.189138935162051 6.55596889407639 0.695493690581107 0.922058108488385
WDR86 -0.190013063925258 3.27305350056566 0.695554970747473 0.922058108488385
GK2 -0.184700435767889 6.05223253211651 0.695578737900996 0.922058108488385
NOS2 -0.184665377111862 4.84998020967435 0.695582850450202 0.922058108488385
ADH7 -0.18342695925801 5.48029459744705 0.695719853365704 0.922178691289598
OR8B8 -0.187852604952991 6.85222706646505 0.695793885214869 0.922215795324491
RSPH9 -0.184595518038217 5.61594945122164 0.695878918260286 0.922215873477826
PPARA 0.185251896335554 4.35995768874673 0.695886023045147 0.922215873477826
RSPRY1 -0.186256439876022 7.01592010020756 0.69600361824591 0.92231069575839
USP35 -0.188543668744717 5.45216242280557 0.696104120625848 0.922365740094784
C12orf40 -0.189596702690416 1.78484931172659 0.696137250199838 0.922365740094784
WDR66 -0.185194345095289 6.1832500445827 0.6962082734125 0.922398447235712
