logFC logCPM PValue FDR
WNT11 0.123839268164597 4.74811019074671 0.797126162712521 1
OR10S1 0.128133851500025 1.46290016781628 0.797321812498975 1
GAGE12E 0.123237211718472 5.65447320952512 0.797374283189185 1
CGGBP1 0.121687761682744 6.03533419750234 0.797378615731648 1
RTKN2 -0.121760446058163 3.58956457065241 0.797428397418839 1
ELOVL5 -0.126181049888596 4.55321814373707 0.797483704216232 1
ADRB3 -0.122202359808532 4.04244219201018 0.797508841688013 1
CRISP3 -0.122381519876364 5.7337369450734 0.797528827566639 1
BX004987.1 -0.122523062754727 4.62909418931008 0.797543617461818 1
PIM3 -0.119695361267352 6.64503622484057 0.797565142072868 1
SCGB1D4 -0.12048320558601 5.88327714986052 0.797582004694867 1
MYL12A -0.123212055919058 2.69371946848023 0.797623888063373 1
ZFHX4 -0.120091548606893 5.10536887432671 0.797628460054045 1
COMMD6 0.12132867067253 3.95829471870729 0.797724094245202 1
AC004813.1 -0.131879715017451 1.16173946497532 0.797746693721747 1
SFRP2 0.12143640120633 7.09578519016294 0.79775226429599 1
OR1M1 0.120557040867158 6.32976536147526 0.79777655779731 1
KIF4A -0.124817660363401 1.48574239024474 0.797780682057554 1
TMED5 -0.123853606767762 5.86470367272251 0.797914013407648 1
CCDC6 -0.123018152914776 3.32813627655398 0.797916268413427 1
MTDH -0.12067057946988 3.62755775807588 0.798135783121115 1
HIST2H2BF -0.11989653113326 6.33284708983835 0.798153708884323 1
KCNE4 -0.120012780824461 6.32437875101507 0.798172379468647 1
CSNK2A1 0.123971817104479 4.20668195200991 0.798238562074753 1
RP11-345J4.5 -0.122410126817361 1.97853904229244 0.798244348571771 1
MYO7B -0.12184315424454 4.77739854629512 0.798497773476636 1
PCDHB13 -0.120443014897948 7.2607654797005 0.798611796326333 1
THAP3 0.123758611420318 3.82867986960198 0.798636412888415 1
NCKIPSD 0.119458380006316 5.90907607563649 0.798658634320988 1
LYPD8 -0.133233061457712 0.183807100994961 0.798662945340785 1
RP11-468E2.1 0.121466446860683 4.66151204562084 0.798780177400741 1
PARVA -0.12329348770566 3.40000210364279 0.798913031212495 1
SNX16 0.126768021604961 2.2765669577358 0.798935431385842 1
C17orf98 -0.119939388565808 6.49218884462058 0.798963810399413 1
IRAK3 0.121048805726857 4.88121064355282 0.798989470981057 1
PTGER4 -0.12032547730198 5.62964096655268 0.799081195233864 1
TBC1D3B -0.125384556618072 2.34863561403557 0.799126045031621 1
FAM65A -0.119205561209343 7.21053031075048 0.799128571917009 1
CLEC5A 0.120869416427121 5.28293121292749 0.799188819917901 1
ZNF737 0.119524592799799 5.94545187672377 0.79922680207008 1
SOX18 0.119841400491883 4.77799694711228 0.799419854329144 1
DOT1L 0.120921913562397 4.17427367864165 0.799477270855033 1
MZF1 -0.121540046794347 4.99508957052977 0.799530381352845 1
CH17-360D5.1 0.121179681058253 5.88685156967472 0.799537975458001 1
GPN1 -0.118653901640644 5.42690279548673 0.79965890872898 1
SNAI1 0.122031421779711 4.71402913910077 0.7996981143011 1
RAD23B -0.12416821202216 4.82168811277695 0.799744498793986 1
TSPAN16 0.120018680060055 3.80001327816815 0.799755937208536 1
PIEZO2 -0.125184966902011 1.96997925139262 0.799789390407643 1
COX16 -0.120546365605555 3.59276404714711 0.799800597077624 1
SRSF11 -0.12472609595218 3.38737538648912 0.799923466551283 1
MTHFSD -0.127122482051575 1.1114700039857 0.799933466014284 1
GPAT2 0.121497222296394 4.33223181703137 0.799982167534273 1
CAMK1D -0.120749534660897 4.13744551124573 0.800024865721618 1
MYOCD 0.121806061013412 5.47052129239528 0.800273304876741 1
ALAS1 -0.121990010107854 3.7388336611472 0.800285876846495 1
USP54 0.121917547689537 5.91312810324529 0.800288873563141 1
TFPT 0.118690697996306 5.05943413875079 0.8002983204953 1
HPD 0.122339791930966 2.92372381309433 0.800305033122368 1
THRAP3 0.119102006441258 4.33947184210346 0.800345201251713 1
NOV -0.121821153761148 3.50287944046778 0.800350126265768 1
CNPY4 -0.120990807205224 4.63975396337375 0.800384788955018 1
ARL14EPL 0.121628262133597 6.18123987851335 0.800414119833497 1
PLEKHM1 -0.123345436109203 3.55843226669264 0.800444370446452 1
INF2 0.120627674534257 3.6087147140108 0.800648472765401 1
SIGLEC10 0.119802881589634 5.23247127498197 0.800932134980345 1
DHX36 0.120079583075294 4.88092666929111 0.800934930144845 1
RBM17 -0.121373270365805 6.91865695442279 0.800935906239501 1
SDHD 0.118289999256424 5.45721879255201 0.800944125675759 1
MAPK6 -0.120320872320967 6.10049857966384 0.801067409113903 1
GOLPH3L 0.122900226134989 3.38465245886688 0.801107035525768 1
OR2H1 0.117793829551559 6.96039666806225 0.801121409738222 1
HEATR5B -0.124960967472055 4.55768010782679 0.80117278831541 1
SPATA5 0.119019945034965 6.39991547768933 0.801308785271925 1
SLC5A9 -0.117404131836863 5.16168056201033 0.801379414938812 1
SFXN5 0.119913543126742 7.18132967988364 0.801408385137367 1
KNTC1 -0.120020362874638 3.75489822488977 0.801422183035187 1
SLC15A1 -0.122159336124501 3.44075717321286 0.80142566654316 1
RALGAPB 0.119534198310139 5.91827562037612 0.801453408897317 1
SLC4A8 0.119429286695413 6.50010143692014 0.801478281909119 1
C7 -0.119075814350433 5.34173420478423 0.801547425247635 1
VPS37B -0.117883016013106 6.36341403788369 0.801562146229994 1
SMCO3 -0.117129345393045 6.37774945582983 0.801773252402479 1
SLFN12 -0.119052034478325 4.10683127195191 0.801792430453155 1
PDE6C -0.119419304464462 4.90054895203666 0.80185588076762 1
HTT 0.118243998687441 6.74442950226021 0.801865572735646 1
CELA2A 0.119803972426603 5.93741240372679 0.801886649706508 1
BPIFB2 -0.120529535186165 7.01191286518816 0.801917899200591 1
OR4F6 0.122272105956728 5.37754077689899 0.801931250107961 1
KLHDC1 0.122985618819232 3.03234794102215 0.802064797843909 1
MEGF6 -0.119393504212512 5.75678069861731 0.802142760196999 1
HIST2H3PS2 0.117794526574117 6.60623926659912 0.802147967396976 1
EVC -0.119932577140699 4.26397257239594 0.802183094678124 1
CACNA1B -0.119818406864234 3.20698676168855 0.802295721147098 1
C12orf54 0.124097957772272 5.51673046919614 0.802342762463184 1
HS3ST6 -0.120941153838446 2.3470602314873 0.802348068711302 1
NOTCH3 0.124020875820108 0.710230755940117 0.802385841513436 1
STK32C 0.11780123909425 6.96607644268327 0.802489460105036 1
RASL12 0.120149684409003 7.24955855832786 0.802498613047442 1
DNAJC30 0.119759660397948 6.1148021505212 0.802516680721382 1
RP11-475E11.9 -0.120485997621553 7.12298266973411 0.802551178100256 1
MTG1 -0.117713340674633 5.51551317921245 0.802721542696104 1
ZNF112 0.117291263462683 7.47372829320057 0.8027270363849 1
CADM4 0.120231784106553 3.98892270507533 0.802728738694062 1
ZNF696 -0.11855301451342 4.81303605993173 0.802786330724836 1
PIANP -0.117147837697697 6.52073735682494 0.802890395074646 1
ZNF732 -0.121082647398457 4.16931105891918 0.80294853257012 1
SLC25A21 -0.119234751340565 7.0392761235721 0.803025183769572 1
TNPO2 -0.121773833313437 2.05036281133513 0.803039081966511 1
OR2V1 -0.120530868722814 5.99023412423121 0.803051017657153 1
PRKCB 0.118005982702746 4.07919191295954 0.80305178287774 1
RXFP2 0.116269071461035 5.48321720787406 0.803084007860223 1
TNFRSF13B -0.119150942674351 4.42941191036876 0.803098568918413 1
LAD1 0.123463607817853 3.82712965279585 0.803166418657521 1
CLPS 0.120646368816247 5.15624203392036 0.803184742079092 1
NEBL -0.12990525031409 0.724999179979314 0.803331532988079 1
OGFOD1 -0.119565098128379 3.52528669265526 0.80333329546506 1
SERPINB12 -0.1220366358008 2.28105462727677 0.803402056077895 1
PARPBP 0.119117683984238 2.28688560826671 0.803664076325373 1
MCM8 0.117917998326287 6.95530843250387 0.803664144421204 1
AKAP6 -0.120484461523855 3.25184543883238 0.80371718893494 1
CHCHD6 -0.118686999670645 5.0380955667035 0.80374454397174 1
OR1Q1 -0.12024213736163 2.40543076308772 0.803883674737459 1
RNF214 -0.11665255933692 7.77391036619702 0.803978581663862 1
CTD-3074O7.11 -0.11887108260002 5.48717078890844 0.804004309187892 1
DYSF 0.117725898040525 4.17298437602988 0.804013120648165 1
CCDC167 0.117768334288652 5.98512037016783 0.804018846419784 1
MPEG1 0.119904815139154 3.39836731155757 0.804052322687993 1
RINL -0.120538963445393 4.48568102224153 0.804108796166926 1
CNTRL -0.117582651493177 4.57468685489781 0.804125820687585 1
RGS10 0.118217994440818 3.19767414987897 0.804131839378911 1
SBK1 0.125170441781439 2.92004886070709 0.804181866337444 1
CMSS1 -0.116746182667069 4.97774756099887 0.804218084700404 1
OR51A2 0.120295498091999 3.17314442041676 0.804340698198005 1
ZNF223 0.116936838383354 7.07924825429022 0.804350775107026 1
VWA7 0.115785732384359 5.43511340938209 0.804443513591943 1
KMT5C 0.115781940532563 6.42145163552117 0.804501052686509 1
FAM160A2 0.118841418187584 2.51306287952941 0.80452361322541 1
ASCL2 0.120482345910524 4.70757485631472 0.804598900141488 1
HCRT -0.117718690391812 4.01648672475147 0.804601682680168 1
FAM83E -0.116041381045675 5.1037607648283 0.804629482565639 1
PRMT7 0.119239861849235 4.25273828198588 0.804711404629143 1
PDAP1 0.121990611248008 2.2109534564216 0.80473109350729 1
PADI4 0.121455808421443 2.79843339357205 0.804762882830569 1
GAGE10 0.117120140274991 4.57238597674685 0.804849665230269 1
CACNA2D2 0.118562205451315 5.91585615560886 0.804866334403777 1
ICAM1 0.119871025033026 4.24789221222055 0.804899556094621 1
SEPT4 -0.117578162504332 4.68024232714601 0.80511521057663 1
PRDM1 -0.117946600072939 6.12780161015343 0.80511941965236 1
WDR41 0.118869151285457 4.62596507543503 0.805315252080915 1
FAM198A 0.115925747882794 5.25785429961952 0.805434126267068 1
TIMELESS 0.135071115806733 0.0349752324996023 0.80545212642417 1
ATP13A1 -0.115597802330715 5.80438380595619 0.805473992868995 1
KCNA7 -0.140933565222573 -0.422793898872701 0.805489475718829 1
TCP11 -0.115870973922823 6.53824638304292 0.805653230343132 1
COL19A1 0.121805407338345 2.77063140951558 0.805663207071248 1
NQO2 -0.117981010426817 7.2089553921178 0.805706031585557 1
GNRH2 0.120600859484279 2.48729854751222 0.805775131971365 1
RACGAP1 0.117886453350907 3.00170221340024 0.805856559184689 1
FAM13C 0.118114670882947 5.83920326500415 0.8059810241482 1
FHL1 -0.117346422245099 5.42626354933421 0.806012790920176 1
CYFIP1 -0.117915299132424 6.11721377317815 0.806169218873671 1
FANCA 0.122022856867024 3.88092355573661 0.806213828495366 1
NFAT5 -0.11591624838272 7.05841787563877 0.806223988525334 1
RAB9A 0.119263824710673 3.73065069140148 0.806278266584315 1
C14orf142 0.115470500704685 5.34524470734319 0.806311647175904 1
CDCA5 -0.115504504104376 5.20018371084869 0.806383259317389 1
SLC2A5 0.158994429070341 -1.30452096053176 0.806439456977133 1
CCNG1 -0.120557140467725 2.52158338069285 0.806490295479836 1
REG1B 0.114576181862728 5.77075162671427 0.806494580814577 1
APBB1IP -0.114628096637284 6.73284708553129 0.806573580540119 1
NIPAL2 -0.120413475409212 2.85251773455137 0.806629702176708 1
TMEM37 -0.115781770375445 6.13000073981218 0.806659224381275 1
SRGAP3 -0.117907591062721 3.24787695605552 0.806682476449594 1
AZIN1 0.115309168678597 5.00993211779948 0.806687175317521 1
MYCT1 -0.117194575536857 3.8821535200806 0.806699350769737 1
TMEM176B 0.117546301994054 4.3183280878532 0.806712875217702 1
FAM91A1 0.114812615003485 5.06801847355337 0.806777459547433 1
MYL6 0.115300415075923 4.32069095798933 0.806795545812266 1
ARPC1B 0.115824691865908 5.76786048710343 0.806884863939185 1
VWA3A -0.121201233724818 4.31548908845307 0.806897235856796 1
SLC38A3 -0.117664970997186 6.98820019644306 0.80695283687031 1
EIF4E 0.116563237826733 7.08006266297301 0.806986898469966 1
IGFBP3 0.117099633607478 2.60165947563249 0.806998047636685 1
DCP1A -0.115477524859374 7.38628441667207 0.807074277573511 1
RNF220 -0.1184901190471 4.59616352123545 0.807082451580825 1
CD180 -0.118229188585629 7.08306057619602 0.807101804042926 1
PSMG2 -0.118144408155518 6.18314799792333 0.807186221304498 1
MRPS14 0.114940184540314 5.16191659658152 0.80719171907098 1
CP -0.114727713164397 4.96958212327017 0.807242937471328 1
TNMD 0.115027242034331 5.73847581389184 0.807369329855861 1
NEURL2 -0.117785615496483 3.8802449139648 0.807412185084378 1
KRTAP29-1 0.115431557697139 6.02392595231276 0.807515936766934 1
PLA2G2E 0.113858574917525 5.14734860585846 0.807616899352517 1
DSG2 -0.114670354234111 5.02235483782876 0.807647989316178 1
RPUSD2 0.122586512916181 0.239388841743816 0.807666408146892 1
CERS1 -0.117070628708484 5.75130359060152 0.807739232155936 1
EIF3F -0.115316906949976 6.18828704853503 0.807815951487291 1
MRS2 0.113662851138657 7.29510870020064 0.807826406911785 1
POLN 0.115784849871923 4.42106485824125 0.807835409906712 1
AHCY -0.116273815206829 4.37299367319706 0.807906029322979 1
MFAP1 -0.115619546469017 5.7403644507961 0.807923167911036 1
SMARCAD1 0.116260350591129 6.58549258726072 0.80793456882596 1
C20orf202 0.11566949894177 4.57685931618526 0.808076259300259 1
RNF32 -0.116486597067471 5.60260960847032 0.808164186423564 1
SMNDC1 0.117454014545461 5.57434467245915 0.80820489697728 1
DCP1B 0.115334721079384 7.43788050356944 0.808215107047899 1
ANKRD45 0.129522523149479 -0.285837169049004 0.808262362541986 1
UNC13C -0.114484419331381 5.50807689157375 0.808328816958167 1
PINLYP -0.118093110031044 3.19805866630062 0.808335874665072 1
IER3IP1 -0.12448629281316 1.54479070442306 0.808383143014427 1
VNN1 0.117660309352699 4.85938217627152 0.808515881680173 1
GLIS1 -0.115444902159981 3.13214733876799 0.8085444445973 1
FAM83G 0.115414095068755 6.3762427474615 0.808568510692074 1
SLC15A2 0.126719017546557 0.419100515276162 0.808622448906107 1
GGA3 0.11667385221302 3.32520148896728 0.808732206837977 1
LRRC9 -0.116502943046524 3.56988568899771 0.808743526416081 1
DKK1 0.119052170745617 5.88282884357532 0.808810991677331 1
NKG7 0.115688678819137 4.02855549828082 0.808889806612699 1
RNF19A -0.11406863840238 6.76620128767243 0.809011068500125 1
PAK1 0.116237237063599 4.51368612523916 0.809141983192847 1
PDZD3 -0.116729463734585 2.19714135498126 0.809154521112103 1
CST4 -0.115924375476516 6.06188906931449 0.809218654648914 1
AP1AR -0.119150922762165 6.70097959168488 0.809252968701764 1
RP11-544M22.13 -0.11766923370587 1.01904359957691 0.809261863877138 1
FLAD1 0.115212239359619 2.91987163367059 0.809288477626023 1
VGLL3 0.11748218234819 3.2433817221042 0.809293391434923 1
FAM129A 0.115816747065329 3.82259260930562 0.809363380566129 1
RNF168 -0.116496370185689 6.86948542763562 0.809488142407706 1
PIK3AP1 -0.112501543309893 5.58060006302637 0.809493125502756 1
SMARCD3 -0.11266071633424 6.66674514666273 0.8095267692507 1
ITLN1 -0.114504110220761 5.54231848314162 0.809578309947561 1
GRPEL2 -0.134765254276256 -0.532569998432266 0.809597610057322 1
COPRS -0.113917155282396 6.72577429245106 0.809610350314608 1
BCL6 -0.115905080617847 2.45476912124849 0.809695719258641 1
DEFB133 0.114224663097079 4.41968684459247 0.809696594484145 1
CYB5R3 -0.116579816727183 4.41056876289942 0.809745646018183 1
EIF1 -0.114112661532157 5.6819537360964 0.809784849775625 1
ITSN2 0.113932415238808 3.7267487050188 0.809840890320813 1
SLC5A10 0.114711601591039 5.0843062897829 0.809850158603422 1
UNC13D -0.115349618436699 4.39588281207807 0.809891395696115 1
CTAGE9 0.11516893019423 3.94622601857234 0.809912412568419 1
BACE1 -0.114938757064036 6.49343979098584 0.809941477857896 1
CCSAP 0.112519919066114 6.53116517138161 0.80997028491443 1
HIST2H2AA4 -0.116560277853102 4.98658845255296 0.809979138996241 1
ASCC1 0.114115648162869 6.96795064018839 0.810034196998824 1
SMDT1 -0.112615118291929 5.55784482821165 0.810036670374982 1
VPS54 -0.113508349690532 5.27135894730171 0.810069801787297 1
FAM102A -0.115783686039094 4.57239651443487 0.810096472727495 1
SPAST -0.116677312262763 3.78796340300428 0.810101395740321 1
MRPS10 0.114350960575484 5.41948744695871 0.810155006889923 1
CH507-9B2.9 0.114638441238189 5.81550956242791 0.810162179881655 1
ZDHHC9 0.161581650941209 -1.284234103967 0.810167798233689 1
NRSN2 -0.113087918201571 5.52939404812638 0.810202047325879 1
SFPQ -0.113178395588992 5.92424040112834 0.81021691969107 1
FAM187A -0.112375377351327 5.66016307601108 0.810233812081284 1
SPP1 -0.116110943401263 3.19179187465798 0.810268698345723 1
SNAP29 0.12114102646313 1.27177660233668 0.810279629193737 1
HSF1 -0.11788462140119 2.32992858191874 0.810371254620069 1
ABLIM3 -0.113704668222424 4.97886129590675 0.810395225481248 1
ZNF101 -0.117858533295345 1.31995927328657 0.810402043627811 1
WDR37 -0.114149950737659 3.29750141303607 0.81042415101419 1
FAM81B 0.112464994454378 6.21956195583145 0.810439475137328 1
RP11-977G19.10 0.112179366197604 5.6355530524203 0.810440162202951 1
WDR5 0.112645055228451 5.294349014992 0.810477383046528 1
ARHGEF7 0.113680573287071 5.45457784858297 0.810506901127978 1
LANCL1 -0.116992222323273 3.94991307003195 0.810524152473517 1
IL1RAP -0.112987511332018 6.45019935491629 0.810542381639758 1
RP11-12J10.3 -0.114233714993323 5.80866754685277 0.810579562325825 1
DDX28 -0.114780466076247 5.34598103337315 0.810595371689374 1
ZSCAN2 -0.121431686096867 2.15251475829144 0.810684485232929 1
CDKN2D -0.114988925013715 4.19777415378417 0.810693693799015 1
LCNL1 0.113569591083661 4.71078391104561 0.8107976282847 1
PRR23C 0.113377717806933 7.36505656982257 0.810817960141009 1
DUX4 0.116455029921091 2.98857585038688 0.810819887390828 1
SMCO2 -0.11203061262684 5.21917282261276 0.810910902207381 1
ATP7B -0.114408140530745 3.71713038894763 0.810955627409331 1
EDNRB -0.112942079883749 4.56749133715491 0.81099038662705 1
TSPAN17 0.112349481979856 6.23432161772081 0.811061681909478 1
RPS6 -0.117093396081814 5.19288696415587 0.811063886420583 1
C6orf141 0.11672440690441 4.96168574549658 0.811178526169391 1
IL4I1 0.112518335697991 5.6084934104021 0.811193462758713 1
EPB41L4A -0.11601387239914 4.50337158832402 0.811294331692594 1
VPS13C 0.114898096789096 5.40675580574791 0.811410341795161 1
DAG1 0.116540447251933 5.81496111428214 0.81156760927523 1
EIF4ENIF1 -0.112868248066282 7.29142311900684 0.811577871396131 1
PSMC3 -0.11673037758436 0.956878973058713 0.811593763288548 1
CD160 -0.113784129120779 4.38717588223173 0.811736827476288 1
OR7A5 -0.114251456634123 3.50310811019257 0.811750931929143 1
PDCL2 0.11320640873468 5.82198967620569 0.811764296213567 1
RBM11 0.113958420203747 3.40595366143546 0.811817099118998 1
INSIG1 0.11417912728071 4.71795456895276 0.811845881532361 1
RBSN 0.112373650581425 6.28161978710403 0.811998636585866 1
TBC1D8 -0.116963310575047 6.08161745186527 0.812025274482678 1
ASTE1 0.11351541379964 5.81121990657792 0.812147494028003 1
CBWD3 0.113546474746902 7.50086969460942 0.812180936891142 1
TNFRSF14 -0.116473574048192 1.55849042321236 0.812254338730344 1
GNL3L 0.115220248265985 6.34317136849939 0.812278156083937 1
SLC30A3 -0.112745431807039 4.27314763943973 0.812336276947492 1
OR8K1 -0.110958603173382 6.91142803625545 0.812389177595423 1
CTD-2192J16.24 -0.115671788233279 2.74679223942572 0.812537121062475 1
TMC6 -0.113252043716784 4.0752752660829 0.812542801434499 1
RIPPLY1 0.126156223771002 -0.1231195735967 0.812567508081605 1
JUN 0.117590803687004 3.77074009467536 0.8126202415193 1
SPRR2E -0.113285949768505 5.86843826431862 0.812682705968506 1
cucumber 0.110974796361155 6.78875246234647 0.812730212300397 1
OR11H4 -0.121958740083506 0.80439726188712 0.812787671263904 1
FFAR4 -0.112192893719584 6.22066960970427 0.81282146077185 1
F10 0.115362185684392 2.96803617465943 0.812851170607875 1
DRICH1 -0.112646500923192 4.5720794076991 0.812852366404391 1
DAO 0.110783368547513 5.00281303028937 0.812923084435974 1
TDRD10 -0.121202841157793 1.11652436544821 0.813135917381584 1
ARNTL -0.115795030516677 4.71523054693071 0.813137777864533 1
CLEC16A -0.11372330327631 5.03414901478211 0.813153915414321 1
IGFALS -0.113046788390719 6.44732214414041 0.813173547591116 1
HIST1H4I 0.111953851817352 6.06553746725918 0.813263631319084 1
DTWD2 0.118688359141049 3.33512003886402 0.813272716122299 1
SYT12 -0.113485360141732 5.36587353073989 0.813280323782689 1
AMELY 0.114002274627688 7.68636005008097 0.81333016293345 1
EPAS1 0.110601974199569 5.12127172035393 0.813407027427229 1
KCNJ9 0.110786336794844 5.61269280837579 0.813426474942115 1
FUT9 -0.112311165994768 5.07014273076629 0.81343946364464 1
CT45A3 0.115133264778875 7.75526017479817 0.813564350962204 1
UQCR10 0.112098887683673 6.35574684191061 0.813640177353238 1
PSMD2 -0.115060956349336 6.29359752685524 0.813645406690564 1
IRGC 0.113218850514859 4.96446109272421 0.813721564876755 1
LINC00176 -0.111542186667389 5.39347556186513 0.813723814356829 1
CFAP100 0.113858707128857 2.96297807706285 0.813875582380769 1
KRT25 -0.11049600640692 5.29324242132249 0.814002300847736 1
C11orf49 -0.111203213959659 5.73723136305388 0.814071295763334 1
TAF1D 0.11768812255965 0.607550051451878 0.814127274528767 1
C17orf64 0.112132504446855 5.59739241557754 0.81416325687298 1
AP001888.1 0.111717706597286 6.87826856455996 0.814303559010336 1
AOAH -0.110490281897414 6.94031022090466 0.814355552187142 1
NEURL1 0.111067847860342 4.53278292244415 0.814362923874154 1
CLEC18C 0.110185518664377 5.08131575488061 0.81439631845822 1
GGCX 0.117891172869597 3.28361791974139 0.814446423147253 1
MZB1 -0.119087417321424 0.72990683443991 0.814474389174449 1
ST18 0.11284120319282 4.84391772559476 0.814512536569687 1
TTC30A -0.115210414926187 2.4337762382082 0.814524363767675 1
FOXI3 0.112124123295289 3.13632048479846 0.814563897882844 1
TMEM126B 0.111692316394478 5.56570737263641 0.814579298207362 1
CCDC47 -0.113848695759297 2.84772148054999 0.814727211967167 1
FAM76A -0.114173817889534 2.97929619777311 0.814734341275836 1
LIPG 0.112557307656217 5.06030775509155 0.814805227718314 1
TM9SF3 0.114903695901414 2.83754872484331 0.814885911137035 1
KRT71 -0.111500604525893 5.82133052739146 0.814933587112443 1
TLE4 -0.109346726930127 6.62279753965138 0.814960641085707 1
DEFB107B 0.10911647933029 6.3332783173538 0.814980253540507 1
DLX1 -0.109033618226598 5.14312700145004 0.815217662969975 1
SLC26A5 -0.112548624883448 6.00416607730948 0.815280342797506 1
CIITA -0.111954842769641 3.95139624183205 0.815367183213561 1
MGAM2 0.11040244160832 6.45330191865937 0.815444649813122 1
AKAP13 0.113032375714 4.63977017055791 0.815459516006834 1
ARL1 0.116207150562458 1.97904900229176 0.815535780868672 1
MTFP1 0.116105983414031 1.43244179682905 0.815537081225377 1
CTD-3148I10.9 -0.109322755875408 7.92754787670617 0.815548052227074 1
SLC37A3 -0.114518665063065 2.6036247787154 0.815557052078263 1
ANKRD22 -0.116044086814608 1.14084499514693 0.81557721702799 1
PSMB10 0.111050615729407 4.09134589457697 0.815581459077191 1
NACC2 -0.10969057941845 6.50165212499504 0.815589966796085 1
ANKRD39 0.113169856513164 2.81812151415655 0.815595614464571 1
SLC16A3 0.111636839554026 2.27997959283566 0.815666635361496 1
MYF5 -0.109379483178487 6.78701190955497 0.815670295257069 1
KLHL40 0.110800211366857 4.19204633299462 0.815807290909389 1
TJP2 0.109787459938094 5.23994227810876 0.815812324395952 1
ZC3H10 0.111556782667217 5.04547353458583 0.815968593347672 1
RGS17 -0.111290276565984 6.0581310799409 0.816001889228097 1
RFC2 0.109061106962716 5.71710677057931 0.816097889445905 1
PPM1L -0.109713198536873 3.64173122482753 0.816156829682679 1
GABPB2 -0.112161870365117 4.67394932461657 0.816174093766623 1
S100A5 0.110822743695823 5.66116949876895 0.816236163963217 1
THAP1 0.112056561988954 6.04892615236751 0.816436887491533 1
KPRP -0.110652771876137 5.02556082168495 0.816438785927488 1
C6orf52 0.109975809250609 7.58101966566104 0.816450601092267 1
RBM7 0.110316413075187 4.45174132075279 0.816509001832193 1
ZNF234 0.111203786807878 4.97199018882136 0.816571284687823 1
ZNF141 -0.108901827133079 6.69076170349598 0.816643791139562 1
SERTAD4 0.109169719581059 6.84446965918277 0.816743302739558 1
FMO5 -0.118030803318119 1.77986491244553 0.816752122687077 1
TMEM178B 0.112578117876325 3.39877357817724 0.816755358202162 1
CTD-2583A14.10 -0.112680168895528 5.36103693721702 0.81681113278153 1
MLYCD -0.10815155333121 5.35894446043666 0.816918636167067 1
CCDC187 -0.110822878088422 3.97109645842576 0.816982448994503 1
HMGA1 -0.111595063125382 5.91885990293808 0.81701154145114 1
ASB7 -0.10915574767258 4.78261547790913 0.8170884920444 1
OR4F4 0.109436972924521 4.76152683202329 0.817112819622915 1
ZBED8 0.113969138081939 1.95946830224193 0.817159560569143 1
WTH3DI 0.110209133643812 5.62756139637464 0.817341699185706 1
ADRB1 -0.107873113111255 6.33284637225062 0.81737259197435 1
AHCYL1 0.112835448535819 1.98710194169072 0.817595860343122 1
RCHY1 0.109088974885099 6.34940917365097 0.817643954213708 1
C6orf201 0.109308570850581 3.33476768646434 0.817658578539393 1
RAD51 -0.110479110603787 6.36425003180534 0.817694623484024 1
KRTAP2-4 0.109460014027691 4.57248658733925 0.817764066536946 1
CYP21A2 -0.124471410718361 0.656352145349495 0.817798459997232 1
SHISA9 0.111681716286127 2.5032705347187 0.817825004507548 1
SMTNL2 0.112450824849767 5.36638446175605 0.817833891673276 1
GALR2 -0.107913297255898 5.19846087236152 0.817851267379442 1
RERGL 0.110597973589037 3.80460104199745 0.817853015489242 1
DCLRE1C 0.109173888949706 7.05673073987264 0.817864587805985 1
USP15 -0.109994449968707 5.79422366941911 0.817899670077092 1
USP42 -0.108295258675339 5.72444149758511 0.817961966382477 1
KCNJ2 -0.110131411347466 5.32869176667161 0.817976912338299 1
DEFB4B -0.111989508902727 2.06583648572241 0.81801303394448 1
STUM 0.113425493467727 7.22901933896758 0.818051733459707 1
SMC1A -0.109420703747784 6.26843492432141 0.818123233444869 1
ADAMTS20 -0.112183809736902 4.41772770879949 0.81814894520284 1
SELT 0.107596443643577 5.68896926302431 0.818273407221485 1
TAOK3 0.110323105130317 4.55567589246596 0.818275659863428 1
CPLX1 0.111961642147985 5.23164013753977 0.81830512128716 1
ADAMTS18 0.10899956501953 3.82063380720774 0.818401653847931 1
RAB5A 0.110630726613244 2.76581919232561 0.818405091767707 1
ACTN3 -0.108123285171133 4.85997080761128 0.81844392081998 1
RPS27L 0.110585647924176 5.85965894652058 0.818444257793463 1
ARHGAP20 -0.111129847214494 4.84886084151039 0.81846394462999 1
GPS1 0.108443230670996 5.89869350508245 0.818531858100799 1
DYRK3 0.109765566432303 5.82873868384701 0.818566574564725 1
PRDX2 0.111665595451778 6.61435759008594 0.818567357043592 1
NECAP2 -0.109855540902411 4.89468532238608 0.818571489016516 1
MYRFL 0.109566542892221 4.88982397498215 0.818574717964896 1
SOWAHD 0.107781595471117 7.82645874475283 0.818626167647775 1
TRABD2B 0.109317976743045 2.9318311435861 0.81882003688415 1
LMF2 -0.108916481561259 5.69282609999484 0.818867240105177 1
FBXW2 0.11105459114675 4.48276711409895 0.81890371561424 1
ZNF487 0.111337641453342 7.47083111301423 0.818929771088542 1
PSMD4 -0.109207720317802 6.14127503031337 0.819099627702769 1
MRPL55 0.108193738258402 4.78131398679844 0.819128744936479 1
RAB37 0.107623809211426 6.06026149511609 0.819213448314017 1
UQCR11 0.110200301085831 6.62868786669005 0.819276372310693 1
